СЗАО,Митино,19.7,7,38.8,3,11900000.0
ЗАО,Мичуринский проспект,11.2,10,96.8,3,42950160.0
САО,Речной вокзал,14.9,12,18.6,3,6002000.0
Новая Москва,Рассказовка,23.0,21,3.13,3,8700000.0
ЮВАО,Угрешская,5.8,10,21.3,0,9200000.0
СЗАО,Терехово,10.4,17,44.0,3,24024000.0
ЮАО,Варшавская (2022),11.1,15,88.0,0,31700000.0
ЗАО,Новопеределкино,21.1,4,53.7,0,13295000.0
ЮЗАО,Беляево,14.2,9,45.2,0,13700000.0
Новая Москва,Саларьево,16.9,30,40.6,0,11491961.0
САО,Савёловская,5.5,11,56.0,0,21700000.0
ЮЗАО,Новые Черёмушки,11.2,14,54.0,0,16864200.0
СЗАО,Трикотажная,15.4,21,44.8,0,13946752.0
ЮАО,Улица Академика Янгеля,18.0,6,37.9,0,12300000.0
САО,Яхромская (2023),15.0,4,41.5,0,15437142.0
ЮАО,Верхние Котлы,7.1,17,61.8,0,25366543.0
ЗАО,Крылатское,15.4,32,50.2,0,19000000.0
ЮВАО,Кожуховская,6.9,13,37.3,0,12573224.0
САО,Водный стадион,12.6,5,7.21,0,11850000.0
САО,Зорге,7.9,15,9.21,0,13589400.0
ЗАО,Мичуринский проспект,11.3,13,71.7,0,29927580.0
САО,Беговая,5.0,15,2.9,1,7200000.0
ЮЗАО,Севастопольская,11.6,7,44.6,0,11990000.0
ЗАО,Минская,11.2,15,44.2,0,28267393.0
ЗАО,Юго-Западная,12.5,14,59.0,0,18500000.0
Новая Москва,Тёплый Стан,21.4,38,68.3,1,15000000.0
ЮВАО,Угрешская,5.8,10,23.3,1,9000000.0
ЗАО,Славянский бульвар,3.8,25,53.0,1,29000000.0
ЮВАО,Кожуховская,6.9,13,73.7,1,20086084.0
ЗАО,Ломоносовский проспект,11.2,6,53.8,1,20958166.0
Новая Москва,Саларьево,17.0,30,64.4,1,15134838.0
СВАО,Бабушкинская,13.6,5,64.0,1,15900000.0
Новая Москва,Саларьево,17.0,30,36.2,1,10009264.0
ЗАО,Новопеределкино,20.6,7,7.23,1,9700000.0
ЗАО,Рабочий посёлок,12.9,8,57.7,1,15999000.0
ЮЗАО,Бунинская аллея,23.7,16,71.9,1,14564070.0
Новая Москва,Саларьево,20.5,30,62.3,1,15606462.0
ЮЗАО,Бунинская аллея,23.7,16,75.7,1,16514494.0
ЮЗАО,Новаторская,10.6,12,60.0,1,25000000.0
ЗАО,Аминьевская,11.1,10,33.3,1,15800000.0
ЮВАО,Юго-Восточная,13.5,8,35.4,1,9100000.0
САО,Водный стадион,13.4,9,35.0,1,14500000.0
СВАО,Ростокино,9.6,10,32.0,1,9500000.0
СВАО,Свиблово,11.6,9,39.8,1,11950000.0
ЮВАО,Юго-Восточная,14.3,19,36.0,1,8300000.0
ЮЗАО,Бунинская аллея,23.7,16,83.7,1,15741455.0
Новая Москва,Румянцево,22.1,18,37.1,1,10289813.0
Новая Москва,Саларьево,21.7,30,22.5,1,8683722.0
САО,Селигерская,12.9,11,36.45,1,12900000.0
Новая Москва,Силикатная,17.0,29,37.6,1,10575526.0
ЮВАО,Жулебино,16.4,4,36.4,1,8650000.0
Новая Москва,Рассказовка,23.5,39,39.3,1,10830000.0
Новая Москва,Новомосковская (2024),22.9,33,26.3,1,8050000.0
СВАО,Бутырская,7.5,14,44.7,1,21600000.0
САО,Селигерская,12.8,10,12.36,1,13235513.0
ЦАО,Шелепиха,6.1,10,45.0,1,23000000.0
ВАО,Соколиная Гора,7.6,16,62.0,1,18900000.0
ЮЗАО,Бунинская аллея,23.7,16,36.1,1,8896232.0
СВАО,Ростокино,15.3,30,38.0,1,11000000.0
ЮЗАО,Бульвар Дмитрия Донского,20.3,12,38.9,2,10500000.0
ЗАО,Рабочий посёлок,13.2,9,37.0,1,12000000.0
Новая Москва,Румянцево,17.1,16,36.9,1,8790130.0
ЮВАО,Площадь Ильича,4.3,12,98.4,2,32084107.0
Новая Москва,Саларьево,23.5,30,39.3,2,13011157.0
ЗАО,Мичуринский проспект,11.2,10,70.2,2,33126116.0
Новая Москва,Румянцево,17.0,15,36.9,2,10105772.0
ЮВАО,Текстильщики,9.3,15,44.6,2,12000000.0
ЗАО,Солнцево,11.1,10,72.3,2,20359680.0
ЮАО,Битца,19.6,32,33.0,2,7700000.0
ЮВАО,Курьяново,13.0,8,53.5,2,14200000.0
ЮВАО,Стахановская,8.4,7,46.0,2,13900000.0
ЗАО,Солнцево,19.0,10,38.0,2,11800000.0
ЮАО,ЗИЛ,7.5,20,80.6,2,28963162.0
СВАО,Бутырская,7.5,14,38.2,2,21320000.0
ЦАО,Белорусская,2,10,31.5,2,12999999.0
Новая Москва,Саларьево,20.5,30,44.4,2,14258326.0
Новая Москва,Тёплый Стан,20.5,38,55.3,2,14233683.0
ЮАО,Нагорная,9.6,10,43.0,2,11990000.0
СВАО,Фонвизинская,8.5,9,58.0,2,19400000.0
ЗАО,Мичуринский проспект,11.2,10,70.6,3,30202680.0
СВАО,Ботанический сад,10.3,2,20.5,3,9800000.0
Новая Москва,Саларьево,22.4,33,52.2,3,13990000.0
ЮЗАО,Нагорная,8.6,9,39.0,3,11500000.0
ЮВАО,Авиамоторная,4.8,15,57.7,3,19441380.0
ВАО,Новогиреево,11.3,15,40.8,3,10500000.0
ВАО,Новогиреево,13.3,28,58.0,3,12000000.0
ЗАО,Мичуринский проспект,11.2,10,69.7,3,28340020.0
СЗАО,Терехово,10.8,17,71.9,3,37840970.0
ЮЗАО,Бунинская аллея,23.7,16,28.6,3,8138709.0
ВАО,Бульвар Рокоссовского,8.7,16,53.2,3,14000000.0
ЗАО,Ломоносовский проспект,11.2,6,78.3,3,30107054.0
ЮАО,ЗИЛ,7.3,20,68.9,3,24336690.0
ЗАО,Молодёжная,13.6,11,36.0,3,12300000.0
Новая Москва,Румянцево,17.0,15,37.7,3,9831318.0
ЮЗАО,Улица Скобелевская,22.1,14,92.4,3,25000000.0
ЮАО,ЗИЛ,5.9,9,58.0,1,21091476.0
ЮВАО,Люблино,10.8,8,44.0,3,9890000.0
ЮВАО,Марьино,14.1,8,57.2,1,15500000.0
ЮАО,Покровское,18.2,32,45.0,3,10700000.0
ЮЗАО,Бунинская аллея,23.7,16,66.9,3,14515690.0
СЗАО,Трикотажная,16.2,19,56.0,1,18971568.0
ЮВАО,Люблино,13.1,16,70.0,1,17950000.0
ЗАО,Парк Победы,6.3,10,32.4,1,18112539.0
ЗАО,Боровское шоссе,20.3,9,54.0,1,12500000.0
СЗАО,Трикотажная,16.4,19,54.6,1,17236237.0
СВАО,Фонвизинская,8.5,9,38.5,1,11499000.0
ЮЗАО,Бунинская аллея,23.7,16,75.2,1,16261641.0
ЮВАО,Площадь Ильича,4.2,14,41.7,1,16509030.0
ЮВАО,Братиславская,12.8,6,44.2,1,12500000.0
СЗАО,Митино,19.1,9,54.0,1,14300000.0
СЗАО,Трикотажная,16.2,19,56.0,1,18859568.0
СВАО,Лианозово,16.4,10,46.1,1,12450000.0
СВАО,Отрадное,13.4,16,54.0,1,17850000.0
ЮАО,Шаболовская,4.4,7,32.0,1,13500000.0
ЮЗАО,Новые Черёмушки,11.2,14,50.4,1,16138080.0
ЮЗАО,Зюзино,11.7,14,30.8,1,11300000.0
ЮВАО,Авиамоторная,4.8,15,57.7,1,19940428.0
ВАО,Щёлковская,14.4,24,46.0,2,10990000.0
ЮВАО,Площадь Ильича,4.2,13,66.0,1,23271600.0
ЮЗАО,Калужская,11.2,10,59.3,2,22676320.0
Новая Москва,Саларьево,22.9,32,75.2,2,11798066.0
ЮВАО,Угрешская,4.2,9,61.1,2,21248991.0
СВАО,Медведково,14.7,23,32.0,2,10500000.0
Новая Москва,Саларьево,16.9,66,53.6,2,10545907.0
ЗАО,Ломоносовский проспект,11.2,6,78.1,2,29691745.0
САО,Савёловская,5.5,10,36.9,2,12200000.0
ЗАО,Рабочий посёлок,12.4,19,83.7,2,26000000.0
ЗАО,Новаторская,12.0,14,37.0,2,14500000.0
САО,Зорге,7.8,15,36.6,2,19496000.0
ЮЗАО,Новые Черёмушки,11.2,14,47.1,2,14704620.0
ЮЗАО,Новые Черёмушки,11.2,14,44.1,2,13891500.0
САО,Войковская,10.2,12,47.3,2,14400000.0
ЮЗАО,Воронцовская,11.2,15,44.6,2,21246208.0
САО,Гражданская,7.8,11,69.0,2,25500000.0
ЗАО,Фили,6.4,2,41.9,3,29606331.0
ЮВАО,Люблино,11.2,14,47.0,2,13000000.0
ЮВАО,Кожуховская,6.9,13,23.5,3,10059898.0
ЮЗАО,Бунинская аллея,25.1,8,86.4,2,26499000.0
СВАО,Бутырская,7.5,14,37.5,3,21860000.0
Новая Москва,Щербинка,18.5,11,31.2,3,8000000.0
ЗАО,Новопеределкино,21.6,11,76.3,3,19000000.0
СВАО,Бутырская,7.5,14,47.3,3,29620000.0
ЮВАО,Некрасовка,20.1,5,40.0,3,9900000.0
Новая Москва,Саларьево,17.1,30,39.1,3,11184634.0
СЗАО,Шелепиха,6.9,21,21.24,3,15000000.0
ЮВАО,Авиамоторная,4.8,15,38.5,3,14568400.0
ВАО,Сокольники,5.6,3,80.1,3,25500000.0
ЮЗАО,Коньково,15.0,5,32.7,3,11850000.0
Новая Москва,Пыхтино (2023),16.9,78,62.6,3,12447897.0
СВАО,Отрадное,12.7,19,38.6,3,12000000.0
СЗАО,Трикотажная,16.2,19,58.4,3,21637135.0
ЗАО,Тропарёво,14.9,11,94.0,3,30750000.0
ЮЗАО,Новые Черёмушки,11.2,14,41.1,3,14869980.0
СВАО,Бабушкинская,12.7,14,46.0,2,12000000.0
Новая Москва,Саларьево,17.1,30,23.6,2,8515305.0
ЗАО,Юго-Западная,13.9,13,54.0,3,18360000.0
Новая Москва,Новомосковская (2024),23.6,33,38.7,3,11021858.0
САО,Гражданская,7.8,11,69.0,2,25500000.0
ЗАО,Солнцево,18.1,22,38.0,3,10100000.0
ЮВАО,Кожуховская,7.0,13,34.1,2,13253291.0
ЮАО,Кантемировская,13.1,5,56.5,2,18200000.0
Новая Москва,Саларьево,17.0,30,32.5,2,10550552.0
ВАО,Сокольники,4.9,16,33.1,2,12000000.0
САО,Дмитровская,6.7,10,60.8,2,27845688.0
ЮВАО,Площадь Ильича,4.2,14,34.8,2,15381600.0
Новая Москва,Саларьево,29.3,55,89.7,2,10407443.0
Новая Москва,Пыхтино (2023),24.0,16,58.5,2,14200000.0
Новая Москва,Силикатная,29.3,35,49.9,2,10769585.0
СВАО,Марьина Роща,4.6,7,77.0,2,38500000.0
Новая Москва,Саларьево,21.4,21,41.0,2,11800000.0
ЮВАО,Авиамоторная,4.8,15,59.7,2,20065170.0
ЗАО,Фили,6.3,2,71.4,2,37328777.0
ЮВАО,Братиславская,12.3,16,46.0,2,13300000.0
ЮВАО,Кожуховская,7.0,13,33.2,2,13006758.0
ЮЗАО,Беляево,13.2,13,64.0,2,19500000.0
Новая Москва,Саларьево,22.9,30,38.4,2,11297925.0
Новая Москва,Силикатная,17.1,33,34.5,2,8841418.0
ЮВАО,Окская,10.3,9,31.7,2,8000000.0
САО,Аэропорт,7.5,6,50.0,2,20000000.0
ЮВАО,Нижегородская,7.9,14,39.0,2,15900000.0
ЮВАО,Авиамоторная,4.8,15,39.1,2,14736790.0
ЗАО,Славянский бульвар,9.8,5,41.7,2,17200000.0
Новая Москва,Саларьево,25.7,38,37.2,2,8900000.0
САО,Белорусская,3.8,4,53.7,2,32589999.0
Новая Москва,Румянцево,17.0,18,44.2,2,9757673.0
САО,Дмитровская,6.7,10,33.43,2,14203775.0
САО,Дмитровская,6.7,10,29.4,2,15208861.0
САО,Дмитровская,6.7,10,69.1,2,25344094.0
Новая Москва,Пыхтино (2023),23.5,28,37.8,2,11200000.0
ЮЗАО,Коньково,15.6,10,58.5,2,14300000.0
Новая Москва,Новомосковская (2024),23.5,25,38.4,2,11000000.0
ЮЗАО,Новые Черёмушки,11.2,14,67.7,2,21731700.0
ЦАО,Римская,3.9,14,38.0,2,16000000.0
Новая Москва,Саларьево,20.3,24,25.25,2,8500000.0
Новая Москва,Саларьево,16.9,30,39.9,2,10738327.0
ЦАО,Серпуховская,2,10,54.1,2,38500000.0
ЮАО,Варшавская (2022),11.3,8,68.6,2,24293029.0
ЮВАО,Авиамоторная,4.9,14,31.6,2,13650000.0
ЮАО,Кантемировская,13.3,5,44.7,2,13800000.0
ЗАО,Аминьевская,11.5,5,75.0,2,39500000.0
ЮАО,Нагатинская,7.9,6,44.9,2,15484999.0
Новая Москва,Саларьево,17.0,30,38.4,2,10431130.0
СЗАО,Митино,19.4,6,37.8,2,10500000.0
САО,Дмитровская,6.7,10,38.0,2,16245147.0
ЮЗАО,Бунинская аллея,23.7,16,40.5,2,10453214.0
ЗАО,Кунцевская,10.5,12,38.0,2,16500000.0
Новая Москва,Саларьево,24.3,28,40.9,2,10000000.0
Новая Москва,Пыхтино (2023),24.6,10,38.8,2,10600000.0
ЮЗАО,Бунинская аллея,23.7,16,58.7,2,12752662.0
ЮВАО,Некрасовка,20.3,18,44.0,2,11699864.0
Новая Москва,Саларьево,29.1,57,72.3,2,9306818.0
ВАО,Первомайская,12.2,6,35.0,2,10500000.0
Новая Москва,Саларьево,22.9,30,23.7,1,8148392.0
САО,Коптево,11.3,8,33.2,1,10700000.0
СЗАО,Шелепиха,6.7,12,36.4,1,16948184.0
САО,Гражданская,7.0,8,33.6,1,11990000.0
СЗАО,Терехово,10.3,17,46.6,1,28966560.0
ЗАО,Новопеределкино,20.7,5,39.0,1,11300000.0
Новая Москва,Щербинка,29.2,39,55.5,1,11430820.0
СЗАО,Народное Ополчение,10.9,26,41.0,1,14650000.0
СЗАО,Спартак,10.4,9,71.5,1,34241350.0
СВАО,Бабушкинская,13.8,10,40.0,1,10500000.0
ЮЗАО,Бунинская аллея,11.2,16,38.0,1,9701222.0
ВАО,Измайловская,10.2,12,70.2,1,22000000.0
ЮАО,ЗИЛ,7.4,20,43.4,1,17074236.0
Новая Москва,Саларьево,17.1,63,57.1,1,11134500.0
СВАО,Ростокино,15.3,30,38.0,1,11000000.0
САО,Коптево,11.3,5,58.0,1,18460000.0
САО,Белорусская,3.8,4,5.21,1,20189999.0
ЮЗАО,Бунинская аллея,23.7,16,69.5,1,16413757.0
СВАО,Медведково,13.8,23,38.0,1,14600000.0
СВАО,Фонвизинская,8.5,9,87.3,2,30500000.0
ЮЗАО,Бунинская аллея,23.7,16,45.8,2,11526395.0
ЮВАО,Жулебино,16.4,4,31.6,1,8000000.0
ЦАО,Менделеевская,3.5,1,101.7,2,30950000.0
Новая Москва,Тёплый Стан,20.5,38,62.3,2,14979598.0
ЮЗАО,Бунинская аллея,23.7,16,58.8,2,13508072.0
ЮЗАО,Профсоюзная,8.9,9,55.9,2,18900000.0
СЗАО,Октябрьское Поле,8.9,6,56.0,2,23999000.0
ЗАО,Проспект Вернадского,11.6,7,18.0,2,7950000.0
Новая Москва,Саларьево,23.6,34,59.4,2,10594188.0
САО,Дмитровская,6.7,10,57.9,2,22420275.0
ЮЗАО,Улица Старокачаловская,21.1,9,64.9,2,16800000.0
ЮЗАО,Бунинская аллея,23.7,16,40.7,2,10100646.0
ВАО,Бульвар Рокоссовского,10.9,18,35.0,2,16000000.0
ЮВАО,Угрешская,7.0,9,71.9,2,23883310.0
ЮВАО,Площадь Ильича,4.2,12,45.8,1,19355080.0
СЗАО,Щукинская,12.4,10,55.0,2,25000000.0
СЗАО,Щукинская,12.2,12,38.0,2,11500000.0
ЮЗАО,Бунинская аллея,23.7,16,58.3,1,13754777.0
ВАО,Семёновская,7.4,9,72.6,1,22500000.0
ЮАО,Шипиловская,16.0,19,64.0,1,13399000.0
ЗАО,Раменки,10.0,9,62.9,2,33699933.0
САО,Дмитровская,6.7,10,80.3,1,36030298.0
САО,Селигерская,12.8,10,8.36,1,13357174.0
ЮЗАО,Новые Черёмушки,11.2,14,4.29,1,10753900.0
ВАО,Перово,10.9,17,32.0,1,11000000.0
САО,Беговая,5.0,15,2.9,1,7990000.0
Новая Москва,Саларьево,17.1,30,36.9,1,11207698.0
ЦАО,Тестовская,4.8,15,55.0,1,31000000.0
САО,Дмитровская,6.7,10,37.4,1,18606998.0
САО,Гражданская,7.8,11,69.0,1,25500000.0
Новая Москва,Новомосковская (2024),22.8,33,31.5,1,8942374.0
ЮЗАО,Новые Черёмушки,10.5,17,76.0,1,23500000.0
ЮЗАО,Новые Черёмушки,11.2,14,8.29,1,9812000.0
ЦАО,Улица 1905 года,4.1,12,53.0,1,32000000.0
ЮВАО,Волгоградский проспект,5.7,9,47.0,1,19950000.0
ЮВАО,Угрешская,4.8,9,61.5,2,19846050.0
ЮАО,Нагатинская,7.9,5,68.2,1,22385630.0
САО,Яхромская (2023),15.0,5,62.7,2,20941117.0
САО,Ховрино,15.7,17,35.4,2,9500000.0
СВАО,Дмитровская,6.0,12,16.2,2,13500000.0
ЮЗАО,Новаторская,10.3,16,57.0,1,19900000.0
Новая Москва,Румянцево,16.9,15,57.6,2,12664742.0
ЮВАО,Кожуховская,7.0,13,33.3,2,13777750.0
САО,Савёловская,5.9,17,36.0,2,11800000.0
ЗАО,Фили,6.3,2,70.2,2,36257738.0
ЮВАО,Площадь Ильича,4.2,14,34.6,2,15127120.0
Новая Москва,Пыхтино (2023),24.0,16,58.5,2,14200000.0
ЗАО,Ломоносовский проспект,11.2,6,80.2,2,29653308.0
САО,Панфиловская,9.0,7,9.9,2,14000000.0
Новая Москва,Новомосковская (2024),21.9,19,47.0,2,11500000.0
СЗАО,Октябрьское Поле,9.2,5,54.0,2,17400000.0
ЗАО,Солнцево,11.9,10,2.23,2,9864010.0
ВАО,Новогиреево,13.3,15,26.6,2,8000000.0
ЗАО,Мичуринский проспект,11.3,13,47.7,2,22380840.0
ЮЗАО,Новые Черёмушки,11.2,14,70.4,3,19937280.0
ЮАО,Битца,19.8,34,38.6,3,8600000.0
ЮВАО,Текстильщики,7.6,18,53.2,2,15500000.0
ЮЗАО,Бунинская аллея,23.7,16,38.6,2,8778208.0
Новая Москва,Щербинка,28.8,52,51.0,3,9500000.0
ЮАО,ЗИЛ,5.9,9,61.9,3,23532864.0
ЮВАО,Площадь Ильича,4.2,14,75.7,3,29554340.0
САО,Дмитровская,6.7,10,39.7,3,19390805.0
ЦАО,Бауманская,4.0,8,42.0,3,22800000.0
САО,Хорошёвская,6.4,11,36.0,3,13000000.0
ЮВАО,Люблино,12.3,6,57.9,3,15500000.0
ЮЗАО,Бунинская аллея,23.7,16,41.6,3,10620285.0
САО,Хорошёвская,6.8,10,55.4,3,17357374.0
Новая Москва,Говорово,16.5,9,6.8,3,12500000.0
ВАО,Новогиреево,11.4,13,42.0,3,10000000.0
ЮЗАО,Тропарёво,15.0,7,54.0,3,16850000.0
САО,Водный стадион,12.1,14,54.3,2,19800000.0
ЗАО,Озёрная,14.8,20,23.0,2,7700000.0
ЮВАО,Площадь Ильича,4.2,14,7.14,3,14101440.0
Новая Москва,Саларьево,16.9,30,39.3,2,10585731.0
ЗАО,Фили,6.4,2,62.4,2,35105678.0
СВАО,Алтуфьево,16.2,4,70.0,3,14300000.0
Новая Москва,Силикатная,16.9,35,47.9,2,9754091.0
Новая Москва,Новомосковская (2024),16.9,33,39.6,2,10387871.0
Новая Москва,Силикатная,23.5,35,45.6,3,13237683.0
САО,Белорусская,3.8,4,54.3,2,35039999.0
Новая Москва,Саларьево,23.7,23,57.5,2,9400000.0
ЮВАО,Площадь Ильича,4.2,14,37.9,2,15986220.0
САО,Дмитровская,6.7,10,90.7,2,30230938.0
САО,Дмитровская,7.1,10,44.0,2,13999000.0
САО,Верхние Лихоборы,12.0,3,43.2,2,17499999.0
СВАО,Дмитровская,6.0,12,16.2,2,13500000.0
СВАО,Бибирево,15.2,14,42.6,2,12300000.0
ЮВАО,Площадь Ильича,4.2,14,105.9,2,35423550.0
САО,Хорошёвская,6.8,10,44.2,2,14264003.0
Новая Москва,Саларьево,29.1,56,72.1,2,9041340.0
СЗАО,Волоколамская,17.6,4,83.0,3,19000000.0
ВАО,Преображенская площадь,7.6,8,77.7,3,31000000.0
САО,Дмитровская,6.7,10,37.43,3,14059473.0
САО,Белорусская,3.8,4,53.1,3,36199999.0
ЦАО,Красносельская,4.0,8,21.5,2,12000000.0
ЮЗАО,Улица Скобелевская,23.7,7,37.8,3,8700000.0
ЮАО,Варшавская (2022),11.3,8,46.4,3,14283112.0
ЮАО,Кантемировская,17.3,23,46.2,3,10950000.0
СЗАО,Сходненская,15.0,12,40.0,3,12499999.0
СВАО,ВДНХ,7.3,12,72.0,3,16000000.0
ЮВАО,Кожуховская,6.9,13,37.4,3,12963376.0
ЮАО,Нагатинская,7.9,5,41.1,3,14022031.0
СЗАО,Народное Ополчение,9.7,5,50.4,3,21500000.0
ЮЗАО,Калужская,12.4,10,70.3,3,28886270.0
САО,Динамо,6.2,9,59.1,3,26595000.0
Новая Москва,Румянцево,16.9,15,51.2,3,11928744.0
ЮЗАО,Новые Черёмушки,11.2,14,45.5,3,14223300.0
Новая Москва,Силикатная,16.9,32,52.0,3,10289914.0
ЮАО,ЗИЛ,7.4,20,50.1,0,19523894.0
ЮВАО,Дубровка,4.7,8,86.0,3,32490000.0
ВАО,Рязанский проспект,11.4,13,1.6,0,6680000.0
ЮВАО,Юго-Восточная,13.1,5,66.2,3,15000000.0
ЮЗАО,Калужская,11.2,10,88.1,0,34033030.0
САО,Водный стадион,12.1,14,40.2,0,17200000.0
СВАО,Бутырская,7.5,14,12.26,0,14780000.0
ЦАО,Павелецкая,6.0,4,47.7,0,24532301.0
Новая Москва,Новомосковская (2024),23.6,33,35.6,0,10784096.0
ЮАО,Битца,19.7,28,32.6,0,9100000.0
ЮЗАО,Калужская,11.2,10,66.7,0,23204930.0
СЗАО,Октябрьское Поле,9.8,9,59.0,0,23000000.0
Новая Москва,Саларьево,24.3,26,38.0,0,9800000.0
ЮЗАО,Бунинская аллея,23.7,16,80.8,0,15902501.0
Новая Москва,Бунинская аллея,26.3,20,77.0,0,20000000.0
САО,Селигерская,12.8,10,83.1,0,33825684.0
ВАО,Шоссе Энтузиастов,8.9,22,42.7,0,10300000.0
ЮВАО,Текстильщики,8.2,16,2.2,0,4600000.0
ЮЗАО,Новые Черёмушки,11.2,14,17.29,2,9140800.0
САО,Дмитровская,6.7,10,41.1,2,17135289.0
САО,Селигерская,13.1,9,34.7,0,18000000.0
ЮЗАО,Зюзино,11.2,5,38.6,2,12800000.0
Новая Москва,Румянцево,17.0,15,74.9,0,14800398.0
ЮВАО,Площадь Ильича,4.3,12,73.3,0,25207870.0
ЮАО,Царицыно,14.3,17,37.7,2,10700000.0
САО,Дмитровская,6.7,10,57.9,2,22478165.0
САО,Селигерская,12.8,10,9.36,2,13145994.0
ВАО,Белокаменная,8.7,19,30.3,2,9000000.0
САО,Беговая,5.0,15,2.9,2,10500000.0
ЮВАО,Люблино,12.8,10,63.0,2,16200000.0
ЮВАО,Жулебино,16.3,5,73.9,2,18000000.0
ЮЗАО,Новые Черёмушки,11.2,14,30.1,2,10173800.0
САО,Красный Балтиец,9.5,8,59.6,2,19200000.0
ЗАО,Раменки,9.5,6,37.1,2,13800000.0
ЮВАО,Угрешская,4.8,9,61.9,2,21805760.0
ЮВАО,Авиамоторная,4.8,15,35.8,2,14341480.0
ЮВАО,Площадь Ильича,4.2,14,56.7,2,20576430.0
САО,Ховрино,16.6,3,32.2,2,12000000.0
ЮАО,Павелецкая,7.9,10,6.19,2,13550550.0
ЮЗАО,Новые Черёмушки,9.7,10,37.0,2,14499000.0
ЮВАО,Некрасовка,19.4,13,41.0,2,8500000.0
СВАО,Бескудниково,14.5,16,31.0,2,8700000.0
ЮЗАО,Новые Черёмушки,11.2,14,3.29,2,9592000.0
ЮВАО,Авиамоторная,4.8,15,55.1,2,20276800.0
ЗАО,Аминьевская,12.3,14,36.9,2,11000000.0
ВАО,Измайловская,11.2,9,35.2,2,9480000.0
ВАО,Новогиреево,12.7,10,32.1,2,8200000.0
ЮЗАО,Новые Черёмушки,11.2,14,49.1,2,15338840.0
ЮЗАО,Новые Черёмушки,11.2,14,8.29,2,10908900.0
ЮЗАО,Улица Горчакова,24.3,5,38.0,2,8000000.0
ЮВАО,Площадь Ильича,4.3,12,3.27,2,12825000.0
ВАО,Бульвар Рокоссовского,9.2,9,47.3,2,14900000.0
САО,Дмитровская,6.7,10,41.54,2,14232067.0
ЮАО,ЗИЛ,7.4,20,43.5,2,16192949.0
ЗАО,Багратионовская,8.0,8,42.6,2,11900000.0
ЗАО,Давыдково,11.2,6,32.0,2,10800000.0
ЗАО,Новопеределкино,21.0,9,52.0,2,11500000.0
ЮВАО,Авиамоторная,4.8,15,39.5,2,14855950.0
ЮАО,Кленовый бульвар (2022),13.3,9,44.2,2,13700000.0
ЗАО,Мичуринский проспект,11.2,10,46.5,2,23366250.0
САО,Дмитровская,6.7,10,15.36,2,14292439.0
ЮЗАО,Бутово,23.2,10,55.8,2,13900000.0
ЮЗАО,Бульвар Адмирала Ушакова,23.6,4,54.4,2,13850000.0
ЮВАО,Авиамоторная,4.8,15,17.22,2,12573470.0
ЮВАО,Площадь Ильича,4.2,13,89.5,2,30259950.0
САО,Водный стадион,13.0,5,41.6,2,15515260.0
ЗАО,Говорово,17.0,7,47.0,2,11000000.0
ЗАО,Багратионовская,8.3,9,38.0,2,12900000.0
ЮЗАО,Зюзино,11.4,6,40.4,2,10700000.0
ЗАО,Мичуринский проспект,11.2,14,73.5,2,36353100.0
ЗАО,Мичуринский проспект,11.2,14,46.1,2,20915570.0
ВАО,Новогиреево,11.8,6,46.3,2,11400000.0
ЮВАО,Площадь Ильича,4.2,14,71.4,2,22712340.0
ЮЗАО,Новые Черёмушки,11.2,14,2.29,2,9363750.0
ЮВАО,Авиамоторная,4.9,16,9.1,2,12000000.0
ЮВАО,Люблино,12.2,12,40.7,2,12000000.0
ЮВАО,Люблино,10.7,6,50.1,2,11560000.0
ЮВАО,Перерва,12.7,16,37.6,2,8750000.0
САО,Дмитровская,6.7,10,31.5,2,16484284.0
ЗАО,Говорово,16.7,9,48.0,2,15900000.0
СЗАО,Митино,19.4,6,37.8,2,10100000.0
ЗАО,Крылатское,21.0,36,43.2,2,12000000.0
Новая Москва,Саларьево,29.1,61,72.2,2,9019585.0
Новая Москва,Румянцево,16.9,15,39.5,2,10258555.0
ЗАО,Солнцево,18.6,11,39.5,2,8700000.0
ЮАО,Пражская,15.5,17,32.7,2,8700000.0
САО,Дмитровская,6.7,10,38.8,2,16392110.0
ЮВАО,Авиамоторная,4.8,15,61.7,2,19577410.0
ЮЗАО,Тропарёво,15.0,9,53.4,2,14600000.0
Новая Москва,Тёплый Стан,20.5,38,56.3,2,14097765.0
САО,Панфиловская,9.0,7,32.0,2,14000000.0
Новая Москва,Рассказовка,22.3,19,44.1,2,11212283.0
ЮЗАО,Бунинская аллея,23.7,16,40.4,2,10245036.0
ЗАО,Кунцевская,11.1,8,69.4,2,20126000.0
Новая Москва,Румянцево,16.9,15,40.6,1,10133908.0
ЮВАО,Авиамоторная,4.8,15,36.3,1,13837560.0
ЮЗАО,Новаторская,12.4,19,3.48,1,8899000.0
СЗАО,Стрешнево,10.4,11,30.2,1,10736704.0
САО,Аэропорт,7.4,8,44.0,2,14500000.0
СВАО,Медведково,15.0,2,35.0,1,12300000.0
ЮАО,Южная,14.5,5,39.1,1,14400000.0
САО,Яхромская (2023),14.9,10,33.0,1,9100000.0
ЗАО,Мичуринский проспект,11.2,10,78.4,1,32606560.0
ЗАО,Мичуринский проспект,11.2,10,76.0,1,31866800.0
ЮВАО,Площадь Ильича,4.2,14,75.6,1,23330160.0
ЦАО,Пролетарская,3.9,15,28.0,1,12000000.0
